competition,season,date,home_team,away_team,home_goals,away_goals,neutral_site,stage,round,score_basis,decided_by_penalties,winner,notes
WomenWorldCupQualifiers,2027,2026-06-05,Bulgaria,Gibraltar,3,1,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Chile,Ecuador,1,2,false,Qualification,CONMEBOL Nations League,FT90,false,,FIFA CONMEBOL qualifying results to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Colombia,Uruguay,1,0,false,Qualification,CONMEBOL Nations League,FT90,false,,FIFA CONMEBOL qualifying results to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Czechia,Albania,1,1,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Denmark,Sweden,2,1,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Georgia,Faroe Islands,2,3,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Germany,Norway,2,0,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Italy,Serbia,3,0,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Kosovo,Croatia,0,1,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Liechtenstein,Estonia,0,5,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Moldova,Romania,0,0,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Montenegro,Wales,1,1,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Poland,France,0,2,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Portugal,Latvia,5,0,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Republic of Ireland,Netherlands,3,2,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Scotland,Israel,6,0,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Slovakia,Finland,0,4,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Spain,England,4,0,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Switzerland,Malta,6,1,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Turkey,Northern Ireland,2,1,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-05,Ukraine,Iceland,0,1,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Albania,Montenegro,5,2,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Belarus,Armenia,6,0,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Croatia,Bulgaria,4,0,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Cyprus,Moldova,0,2,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Ecuador,Argentina,0,1,false,Qualification,CONMEBOL Nations League,FT90,false,,FIFA CONMEBOL qualifying results to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,England,Ukraine,3,0,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Estonia,Bosnia and Herzegovina,1,1,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Finland,Portugal,3,1,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,France,Republic of Ireland,1,0,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Georgia,Greece,2,3,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Gibraltar,Kosovo,0,8,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Hungary,Andorra,6,1,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Iceland,Spain,1,6,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Israel,Scotland,1,5,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Latvia,Slovakia,1,2,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Lithuania,Liechtenstein,2,0,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Luxembourg,Belgium,0,7,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Malta,Turkey,0,3,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Netherlands,Poland,3,1,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,North Macedonia,Azerbaijan,1,3,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Northern Ireland,Switzerland,1,2,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Norway,Austria,2,1,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Paraguay,Colombia,3,4,false,Qualification,CONMEBOL Nations League,FT90,false,,FIFA CONMEBOL qualifying results to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Peru,Bolivia,4,0,false,Qualification,CONMEBOL Nations League,FT90,false,,FIFA CONMEBOL qualifying results to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Serbia,Denmark,1,4,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Slovenia,Germany,0,2,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Sweden,Italy,2,2,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Uruguay,Venezuela,1,1,false,Qualification,CONMEBOL Nations League,FT90,false,,FIFA CONMEBOL qualifying results to 2026-06-09
WomenWorldCupQualifiers,2027,2026-06-09,Wales,Czechia,3,1,false,Qualification,UEFA league stage,FT90,false,,UEFA European Qualifiers league stage to 2026-06-09
