competition,season,date,home_team,away_team,home_goals,away_goals,neutral_site,stage,round,score_basis,decided_by_penalties,winner,notes
WomenWorldCupQualifiers,2023,2022-07-25,Brazil,Paraguay,2,0,true,Qualification,Copa America Femenina semifinals,FT90,false,Brazil,2023 Women's World Cup CONMEBOL qualification path
WomenWorldCupQualifiers,2023,2022-07-25,Colombia,Argentina,1,0,true,Qualification,Copa America Femenina semifinals,FT90,false,Colombia,2023 Women's World Cup CONMEBOL qualification path
WomenWorldCupQualifiers,2023,2022-07-29,Argentina,Paraguay,3,1,true,Qualification,Copa America Femenina third place,FT90,false,Argentina,2023 Women's World Cup CONMEBOL qualification path
WomenWorldCupQualifiers,2023,2022-07-30,Brazil,Colombia,1,0,true,Qualification,Copa America Femenina final,FT90,false,Brazil,2023 Women's World Cup CONMEBOL qualification path
WomenWorldCupQualifiers,2023,2022-07-13,Samoa,Tonga,2,0,true,Qualification,OFC Women's Nations Cup group stage,FT90,false,,2023 Women's World Cup OFC qualification path
WomenWorldCupQualifiers,2023,2022-07-13,Papua New Guinea,Vanuatu,3,1,true,Qualification,OFC Women's Nations Cup group stage,FT90,false,,2023 Women's World Cup OFC qualification path
WomenWorldCupQualifiers,2023,2022-07-14,Fiji,Solomon Islands,1,1,true,Qualification,OFC Women's Nations Cup group stage,FT90,false,,2023 Women's World Cup OFC qualification path
WomenWorldCupQualifiers,2023,2022-07-14,Tahiti,Cook Islands,0,1,true,Qualification,OFC Women's Nations Cup group stage,FT90,false,,2023 Women's World Cup OFC qualification path
WomenWorldCupQualifiers,2023,2022-07-16,Tonga,Vanuatu,0,1,true,Qualification,OFC Women's Nations Cup group stage,FT90,false,,2023 Women's World Cup OFC qualification path
WomenWorldCupQualifiers,2023,2022-07-16,Samoa,Papua New Guinea,0,3,true,Qualification,OFC Women's Nations Cup group stage,FT90,false,,2023 Women's World Cup OFC qualification path
WomenWorldCupQualifiers,2023,2022-07-17,Cook Islands,Solomon Islands,1,0,true,Qualification,OFC Women's Nations Cup group stage,FT90,false,,2023 Women's World Cup OFC qualification path
WomenWorldCupQualifiers,2023,2022-07-17,Fiji,Tahiti,1,1,true,Qualification,OFC Women's Nations Cup group stage,FT90,false,,2023 Women's World Cup OFC qualification path
WomenWorldCupQualifiers,2023,2022-07-20,Samoa,Vanuatu,0,2,true,Qualification,OFC Women's Nations Cup group stage,FT90,false,,2023 Women's World Cup OFC qualification path
WomenWorldCupQualifiers,2023,2022-07-20,Papua New Guinea,Tonga,4,0,true,Qualification,OFC Women's Nations Cup group stage,FT90,false,,2023 Women's World Cup OFC qualification path
WomenWorldCupQualifiers,2023,2022-07-21,Solomon Islands,Tahiti,0,0,true,Qualification,OFC Women's Nations Cup group stage,FT90,false,,2023 Women's World Cup OFC qualification path
WomenWorldCupQualifiers,2023,2022-07-21,Cook Islands,Fiji,0,2,true,Qualification,OFC Women's Nations Cup group stage,FT90,false,,2023 Women's World Cup OFC qualification path
WomenWorldCupQualifiers,2023,2022-07-23,Papua New Guinea,Cook Islands,3,0,true,Qualification,OFC Women's Nations Cup semifinals,FT90,false,Papua New Guinea,2023 Women's World Cup OFC qualification path
WomenWorldCupQualifiers,2023,2022-07-23,Fiji,Samoa,3,1,true,Qualification,OFC Women's Nations Cup semifinals,FT90,false,Fiji,2023 Women's World Cup OFC qualification path
WomenWorldCupQualifiers,2023,2022-07-27,Papua New Guinea,Fiji,2,1,true,Qualification,OFC Women's Nations Cup final,FT90,false,Papua New Guinea,2023 Women's World Cup OFC qualification path
WomenWorldCupQualifiers,2023,2023-02-18,Cameroon,Thailand,2,0,true,Qualification,Inter-confederation play-offs,FT90,false,Cameroon,2023 Women's World Cup play-off tournament
WomenWorldCupQualifiers,2023,2023-02-18,Senegal,Haiti,0,4,true,Qualification,Inter-confederation play-offs,FT90,false,Haiti,2023 Women's World Cup play-off tournament
WomenWorldCupQualifiers,2023,2023-02-19,Chinese Taipei,Paraguay,2,2,true,Qualification,Inter-confederation play-offs,FT90,true,Paraguay,Paraguay advanced on penalties
WomenWorldCupQualifiers,2023,2023-02-19,Papua New Guinea,Panama,0,2,true,Qualification,Inter-confederation play-offs,FT90,false,Panama,2023 Women's World Cup play-off tournament
WomenWorldCupQualifiers,2023,2023-02-22,Portugal,Cameroon,2,1,true,Qualification,Inter-confederation play-offs,FT90,false,Portugal,Portugal qualified for 2023 Women's World Cup
WomenWorldCupQualifiers,2023,2023-02-22,Chile,Haiti,1,2,true,Qualification,Inter-confederation play-offs,FT90,false,Haiti,Haiti qualified for 2023 Women's World Cup
WomenWorldCupQualifiers,2023,2023-02-23,Paraguay,Panama,0,1,true,Qualification,Inter-confederation play-offs,FT90,false,Panama,Panama qualified for 2023 Women's World Cup
