competition,season,date,home_team,away_team,home_goals,away_goals,neutral_site,stage,round,score_basis,decided_by_penalties,winner,notes
WorldCupQualifiers,2022,2019-09-07,Botswana,Malawi,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Francistown, Botswana"
WorldCupQualifiers,2022,2019-09-08,Equatorial Guinea,South Sudan,1,0,False,Qualification,Qualification,full_time,False,Equatorial Guinea,"Venue: Malabo, Equatorial Guinea"
WorldCupQualifiers,2022,2019-09-08,Lesotho,Ethiopia,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Maseru, Lesotho"
WorldCupQualifiers,2022,2019-09-08,Sierra Leone,Liberia,1,0,False,Qualification,Qualification,full_time,False,Sierra Leone,"Venue: Freetown, Sierra Leone"
WorldCupQualifiers,2022,2019-09-08,Tanzania,Burundi,1,1,False,Qualification,Qualification,after_extra_time,True,Tanzania,"Venue: Dar es Salaam, Tanzania; Tanzania wins on penalties"
WorldCupQualifiers,2022,2019-09-10,Guam,Philippines,1,4,False,Qualification,Qualification,full_time,False,Philippines,"Venue: Dededo, Guam"
WorldCupQualifiers,2022,2019-09-10,Maldives,China PR,0,5,False,Qualification,Qualification,full_time,False,China PR,"Venue: Malé, Maldives"
WorldCupQualifiers,2022,2019-09-10,Kuwait,Australia,0,3,False,Qualification,Qualification,full_time,False,Australia,"Venue: Kuwait City, Kuwait"
WorldCupQualifiers,2022,2019-09-10,Taiwan,Nepal,0,2,False,Qualification,Qualification,full_time,False,Nepal,"Venue: Taipei, Taiwan"
WorldCupQualifiers,2022,2019-09-10,Cambodia,Bahrain,0,1,False,Qualification,Qualification,full_time,False,Bahrain,"Venue: Phnom Penh, Cambodia"
WorldCupQualifiers,2022,2019-09-10,Hong Kong,Iran,0,2,False,Qualification,Qualification,full_time,False,Iran,"Venue: Hong Kong, Hong Kong"
WorldCupQualifiers,2022,2019-09-10,Yemen,Saudi Arabia,2,2,True,Qualification,Qualification,full_time,False,,"Venue: Riffa, Bahrain"
WorldCupQualifiers,2022,2019-09-10,Singapore,Palestine,2,1,False,Qualification,Qualification,full_time,False,Singapore,"Venue: Singapore, Singapore"
WorldCupQualifiers,2022,2019-09-10,Afghanistan,Bangladesh,1,0,True,Qualification,Qualification,full_time,False,Afghanistan,"Venue: Dushanbe, Tajikistan"
WorldCupQualifiers,2022,2019-09-10,Qatar,India,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Doha, Qatar"
WorldCupQualifiers,2022,2019-09-10,Mongolia,Tajikistan,0,1,False,Qualification,Qualification,full_time,False,Tajikistan,"Venue: Ulaanbaatar, Mongolia"
WorldCupQualifiers,2022,2019-09-10,Myanmar,Japan,0,2,False,Qualification,Qualification,full_time,False,Japan,"Venue: Yangon, Myanmar"
WorldCupQualifiers,2022,2019-09-10,Indonesia,Thailand,0,3,False,Qualification,Qualification,full_time,False,Thailand,"Venue: Jakarta, Indonesia"
WorldCupQualifiers,2022,2019-09-10,Malaysia,United Arab Emirates,1,2,False,Qualification,Qualification,full_time,False,United Arab Emirates,"Venue: Kuala Lumpur, Malaysia"
WorldCupQualifiers,2022,2019-09-10,Turkmenistan,South Korea,0,2,False,Qualification,Qualification,full_time,False,South Korea,"Venue: Ashgabat, Turkmenistan"
WorldCupQualifiers,2022,2019-09-10,Sri Lanka,North Korea,0,1,False,Qualification,Qualification,full_time,False,North Korea,"Venue: Colombo, Sri Lanka"
WorldCupQualifiers,2022,2019-09-10,Angola,Gambia,2,1,False,Qualification,Qualification,full_time,False,Angola,"Venue: Luanda, Angola"
WorldCupQualifiers,2022,2019-09-10,Guinea-Bissau,São Tomé and Príncipe,2,1,False,Qualification,Qualification,full_time,False,Guinea-Bissau,"Venue: Bissau, Guinea-Bissau"
WorldCupQualifiers,2022,2019-09-10,Malawi,Botswana,1,0,False,Qualification,Qualification,full_time,False,Malawi,"Venue: Blantyre, Malawi"
WorldCupQualifiers,2022,2019-09-10,Mozambique,Mauritius,2,0,False,Qualification,Qualification,full_time,False,Mozambique,"Venue: Maputo, Mozambique"
WorldCupQualifiers,2022,2019-09-10,Namibia,Eritrea,2,0,False,Qualification,Qualification,full_time,False,Namibia,"Venue: Windhoek, Namibia"
WorldCupQualifiers,2022,2019-09-10,Rwanda,Seychelles,7,0,False,Qualification,Qualification,full_time,False,Rwanda,"Venue: Kigali, Rwanda"
WorldCupQualifiers,2022,2019-09-10,Sudan,Chad,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Omdurman, Sudan"
WorldCupQualifiers,2022,2019-09-10,Eswatini,Djibouti,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Manzini, Eswatini"
WorldCupQualifiers,2022,2019-09-10,Togo,Comoros,2,0,False,Qualification,Qualification,full_time,False,Togo,"Venue: Lomé, Togo"
WorldCupQualifiers,2022,2019-09-10,Zimbabwe,Somalia,3,1,False,Qualification,Qualification,full_time,False,Zimbabwe,"Venue: Harare, Zimbabwe"
WorldCupQualifiers,2022,2019-10-10,Syria,Maldives,2,1,True,Qualification,Qualification,full_time,False,Syria,"Venue: Dubai, United Arab Emirates"
WorldCupQualifiers,2022,2019-10-10,China PR,Guam,7,0,False,Qualification,Qualification,full_time,False,China PR,"Venue: Guangzhou, China PR"
WorldCupQualifiers,2022,2019-10-10,Jordan,Kuwait,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Amman, Jordan"
WorldCupQualifiers,2022,2019-10-10,Australia,Nepal,5,0,False,Qualification,Qualification,full_time,False,Australia,"Venue: Canberra, Australia"
WorldCupQualifiers,2022,2019-10-10,Iran,Cambodia,14,0,False,Qualification,Qualification,full_time,False,Iran,"Venue: Tehran, Iran"
WorldCupQualifiers,2022,2019-10-10,Iraq,Hong Kong,2,0,False,Qualification,Qualification,full_time,False,Iraq,"Venue: Basra, Iraq"
WorldCupQualifiers,2022,2019-10-10,Uzbekistan,Yemen,5,0,False,Qualification,Qualification,full_time,False,Uzbekistan,"Venue: Tashkent, Uzbekistan"
WorldCupQualifiers,2022,2019-10-10,Saudi Arabia,Singapore,3,0,False,Qualification,Qualification,full_time,False,Saudi Arabia,"Venue: Buraidah, Saudi Arabia"
WorldCupQualifiers,2022,2019-10-10,Bangladesh,Qatar,0,2,False,Qualification,Qualification,full_time,False,Qatar,"Venue: Dhaka, Bangladesh"
WorldCupQualifiers,2022,2019-10-10,Oman,Afghanistan,3,0,False,Qualification,Qualification,full_time,False,Oman,"Venue: Seeb, Oman"
WorldCupQualifiers,2022,2019-10-10,Japan,Mongolia,6,0,False,Qualification,Qualification,full_time,False,Japan,"Venue: Saitama, Japan"
WorldCupQualifiers,2022,2019-10-10,Kyrgyzstan,Myanmar,7,0,False,Qualification,Qualification,full_time,False,Kyrgyzstan,"Venue: Bishkek, Kyrgyzstan"
WorldCupQualifiers,2022,2019-10-10,United Arab Emirates,Indonesia,5,0,False,Qualification,Qualification,full_time,False,United Arab Emirates,"Venue: Dubai, United Arab Emirates"
WorldCupQualifiers,2022,2019-10-10,Vietnam,Malaysia,1,0,False,Qualification,Qualification,full_time,False,Vietnam,"Venue: Hanoi, Vietnam"
WorldCupQualifiers,2022,2019-10-10,Lebanon,Turkmenistan,2,1,False,Qualification,Qualification,full_time,False,Lebanon,"Venue: Beirut, Lebanon"
WorldCupQualifiers,2022,2019-10-10,South Korea,Sri Lanka,8,0,False,Qualification,Qualification,full_time,False,South Korea,"Venue: Hwaseong, South Korea"
WorldCupQualifiers,2022,2019-10-15,Syria,Guam,4,0,True,Qualification,Qualification,full_time,False,Syria,"Venue: Dubai, United Arab Emirates"
WorldCupQualifiers,2022,2019-10-15,Philippines,China PR,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Bacolod, Philippines"
WorldCupQualifiers,2022,2019-10-15,Jordan,Nepal,3,0,False,Qualification,Qualification,full_time,False,Jordan,"Venue: Amman, Jordan"
WorldCupQualifiers,2022,2019-10-15,Taiwan,Australia,1,7,False,Qualification,Qualification,full_time,False,Australia,"Venue: Kaohsiung, Taiwan"
WorldCupQualifiers,2022,2019-10-15,Cambodia,Iraq,0,4,False,Qualification,Qualification,full_time,False,Iraq,"Venue: Phnom Penh, Cambodia"
WorldCupQualifiers,2022,2019-10-15,Bahrain,Iran,1,0,False,Qualification,Qualification,full_time,False,Bahrain,"Venue: Riffa, Bahrain"
WorldCupQualifiers,2022,2019-10-15,Palestine,Saudi Arabia,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Al-Ram, Palestine"
WorldCupQualifiers,2022,2019-10-15,Singapore,Uzbekistan,1,3,False,Qualification,Qualification,full_time,False,Uzbekistan,"Venue: Kallang, Singapore"
WorldCupQualifiers,2022,2019-10-15,India,Bangladesh,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Kolkota, India"
WorldCupQualifiers,2022,2019-10-15,Qatar,Oman,2,1,False,Qualification,Qualification,full_time,False,Qatar,"Venue: Al Wakrah, Qatar"
WorldCupQualifiers,2022,2019-10-15,Mongolia,Kyrgyzstan,1,2,False,Qualification,Qualification,full_time,False,Kyrgyzstan,"Venue: Ulaanbaatar, Mongolia"
WorldCupQualifiers,2022,2019-10-15,Tajikistan,Japan,0,3,False,Qualification,Qualification,full_time,False,Japan,"Venue: Dushanbe, Tajikistan"
WorldCupQualifiers,2022,2019-10-15,Thailand,United Arab Emirates,2,1,False,Qualification,Qualification,full_time,False,Thailand,"Venue: Pathum Thani, Thailand"
WorldCupQualifiers,2022,2019-10-15,Indonesia,Vietnam,1,3,False,Qualification,Qualification,full_time,False,Vietnam,"Venue: Gianyar, Indonesia"
WorldCupQualifiers,2022,2019-10-15,North Korea,South Korea,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Pyongyang, North Korea"
WorldCupQualifiers,2022,2019-10-15,Sri Lanka,Lebanon,0,3,False,Qualification,Qualification,full_time,False,Lebanon,"Venue: Colombo, Sri Lanka"
WorldCupQualifiers,2022,2019-11-14,Maldives,Philippines,1,2,False,Qualification,Qualification,full_time,False,Philippines,"Venue: Malé, Maldives"
WorldCupQualifiers,2022,2019-11-14,Syria,China PR,2,1,True,Qualification,Qualification,full_time,False,Syria,"Venue: Dubai, United Arab Emirates"
WorldCupQualifiers,2022,2019-11-14,Jordan,Australia,0,1,False,Qualification,Qualification,full_time,False,Australia,"Venue: Amman, Jordan"
WorldCupQualifiers,2022,2019-11-14,Kuwait,Taiwan,9,0,False,Qualification,Qualification,full_time,False,Kuwait,"Venue: Kuwait City, Kuwait"
WorldCupQualifiers,2022,2019-11-14,Iraq,Iran,2,1,True,Qualification,Qualification,full_time,False,Iraq,"Venue: Amman, Jordan"
WorldCupQualifiers,2022,2019-11-14,Hong Kong,Bahrain,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Hong Kong, Hong Kong"
WorldCupQualifiers,2022,2019-11-14,Uzbekistan,Saudi Arabia,2,3,False,Qualification,Qualification,full_time,False,Saudi Arabia,"Venue: Tashkent, Uzbekistan"
WorldCupQualifiers,2022,2019-11-14,Yemen,Palestine,1,0,True,Qualification,Qualification,full_time,False,Yemen,"Venue: Muharraq, Bahrain"
WorldCupQualifiers,2022,2019-11-14,Afghanistan,India,1,1,True,Qualification,Qualification,full_time,False,,"Venue: Dushanbe, Tajikistan"
WorldCupQualifiers,2022,2019-11-14,Oman,Bangladesh,4,1,False,Qualification,Qualification,full_time,False,Oman,"Venue: Muscat, Oman"
WorldCupQualifiers,2022,2019-11-14,Myanmar,Tajikistan,4,3,False,Qualification,Qualification,full_time,False,Myanmar,"Venue: Mandalay, Myanmar"
WorldCupQualifiers,2022,2019-11-14,Kyrgyzstan,Japan,0,2,False,Qualification,Qualification,full_time,False,Japan,"Venue: Bishkek, Kyrgyzstan"
WorldCupQualifiers,2022,2019-11-14,Vietnam,United Arab Emirates,1,0,False,Qualification,Qualification,full_time,False,Vietnam,"Venue: Hanoi, Vietnam"
WorldCupQualifiers,2022,2019-11-14,Malaysia,Thailand,2,1,False,Qualification,Qualification,full_time,False,Malaysia,"Venue: Kuala Lumpur, Malaysia"
WorldCupQualifiers,2022,2019-11-14,Lebanon,South Korea,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Beirut, Lebanon"
WorldCupQualifiers,2022,2019-11-14,Turkmenistan,North Korea,3,1,False,Qualification,Qualification,full_time,False,Turkmenistan,"Venue: Ashgabat, Turkmenistan"
WorldCupQualifiers,2022,2019-11-19,Maldives,Guam,3,1,False,Qualification,Qualification,full_time,False,Maldives,"Venue: Malé, Maldives"
WorldCupQualifiers,2022,2019-11-19,Syria,Philippines,1,0,True,Qualification,Qualification,full_time,False,Syria,"Venue: Dubai, United Arab Emirates"
WorldCupQualifiers,2022,2019-11-19,Nepal,Kuwait,0,1,True,Qualification,Qualification,full_time,False,Kuwait,"Venue: Thimphu, Bhutan"
WorldCupQualifiers,2022,2019-11-19,Jordan,Taiwan,5,0,False,Qualification,Qualification,full_time,False,Jordan,"Venue: Amman, Jordan"
WorldCupQualifiers,2022,2019-11-19,Iraq,Bahrain,0,0,True,Qualification,Qualification,full_time,False,,"Venue: Amman, Jordan"
WorldCupQualifiers,2022,2019-11-19,Hong Kong,Cambodia,2,0,False,Qualification,Qualification,full_time,False,Hong Kong,"Venue: Hong Kong, Hong Kong"
WorldCupQualifiers,2022,2019-11-19,Uzbekistan,Palestine,2,0,False,Qualification,Qualification,full_time,False,Uzbekistan,"Venue: Tashkent, Uzbekistan"
WorldCupQualifiers,2022,2019-11-19,Yemen,Singapore,1,2,True,Qualification,Qualification,full_time,False,Singapore,"Venue: Muharraq, Bahrain"
WorldCupQualifiers,2022,2019-11-19,Afghanistan,Qatar,0,1,True,Qualification,Qualification,full_time,False,Qatar,"Venue: Dushanbe, Tajikistan"
WorldCupQualifiers,2022,2019-11-19,Oman,India,1,0,False,Qualification,Qualification,full_time,False,Oman,"Venue: Muscat, Oman"
WorldCupQualifiers,2022,2019-11-19,Myanmar,Mongolia,1,0,False,Qualification,Qualification,full_time,False,Myanmar,"Venue: Mandalay, Myanmar"
WorldCupQualifiers,2022,2019-11-19,Kyrgyzstan,Tajikistan,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Bishkek, Kyrgyzstan"
WorldCupQualifiers,2022,2019-11-19,Vietnam,Thailand,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Hanoi, Vietnam"
WorldCupQualifiers,2022,2019-11-19,Malaysia,Indonesia,2,0,False,Qualification,Qualification,full_time,False,Malaysia,"Venue: Kuala Lumpur, Malaysia"
WorldCupQualifiers,2022,2019-11-19,Turkmenistan,Sri Lanka,2,0,False,Qualification,Qualification,full_time,False,Turkmenistan,"Venue: Ashgabat, Turkmenistan"
WorldCupQualifiers,2022,2019-11-19,Lebanon,North Korea,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Beirut, Lebanon"
WorldCupQualifiers,2022,2020-10-08,Paraguay,Peru,2,2,False,Qualification,Qualification,full_time,False,,"Venue: Asunción, Paraguay"
WorldCupQualifiers,2022,2020-10-08,Uruguay,Chile,2,1,False,Qualification,Qualification,full_time,False,Uruguay,"Venue: Montevideo, Uruguay"
WorldCupQualifiers,2022,2020-10-08,Argentina,Ecuador,1,0,False,Qualification,Qualification,full_time,False,Argentina,"Venue: Buenos Aires, Argentina"
WorldCupQualifiers,2022,2020-10-09,Colombia,Venezuela,3,0,False,Qualification,Qualification,full_time,False,Colombia,"Venue: Barranquilla, Colombia"
WorldCupQualifiers,2022,2020-10-09,Brazil,Bolivia,5,0,False,Qualification,Qualification,full_time,False,Brazil,"Venue: São Paulo, Brazil"
WorldCupQualifiers,2022,2020-10-13,Bolivia,Argentina,1,2,False,Qualification,Qualification,full_time,False,Argentina,"Venue: La Paz, Bolivia"
WorldCupQualifiers,2022,2020-10-13,Ecuador,Uruguay,4,2,False,Qualification,Qualification,full_time,False,Ecuador,"Venue: Quito, Ecuador"
WorldCupQualifiers,2022,2020-10-13,Venezuela,Paraguay,0,1,False,Qualification,Qualification,full_time,False,Paraguay,"Venue: Mérida, Venezuela"
WorldCupQualifiers,2022,2020-10-13,Peru,Brazil,2,4,False,Qualification,Qualification,full_time,False,Brazil,"Venue: Lima, Peru"
WorldCupQualifiers,2022,2020-10-13,Chile,Colombia,2,2,False,Qualification,Qualification,full_time,False,,"Venue: Santiago, Chile"
WorldCupQualifiers,2022,2020-11-12,Bolivia,Ecuador,2,3,False,Qualification,Qualification,full_time,False,Ecuador,"Venue: La Paz, Bolivia"
WorldCupQualifiers,2022,2020-11-12,Argentina,Paraguay,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Buenos Aires, Argentina"
WorldCupQualifiers,2022,2020-11-13,Colombia,Uruguay,0,3,False,Qualification,Qualification,full_time,False,Uruguay,"Venue: Barranquilla, Colombia"
WorldCupQualifiers,2022,2020-11-13,Chile,Peru,2,0,False,Qualification,Qualification,full_time,False,Chile,"Venue: Santiago, Chile"
WorldCupQualifiers,2022,2020-11-13,Brazil,Venezuela,1,0,False,Qualification,Qualification,full_time,False,Brazil,"Venue: São Paulo, Brazil"
WorldCupQualifiers,2022,2020-11-17,Ecuador,Colombia,6,1,False,Qualification,Qualification,full_time,False,Ecuador,"Venue: Quito, Ecuador"
WorldCupQualifiers,2022,2020-11-17,Venezuela,Chile,2,1,False,Qualification,Qualification,full_time,False,Venezuela,"Venue: Caracas, Venezuela"
WorldCupQualifiers,2022,2020-11-17,Peru,Argentina,0,2,False,Qualification,Qualification,full_time,False,Argentina,"Venue: Lima, Peru"
WorldCupQualifiers,2022,2020-11-17,Paraguay,Bolivia,2,2,False,Qualification,Qualification,full_time,False,,"Venue: Asunción, Paraguay"
WorldCupQualifiers,2022,2020-11-17,Uruguay,Brazil,0,2,False,Qualification,Qualification,full_time,False,Brazil,"Venue: Montevideo, Uruguay"
WorldCupQualifiers,2022,2020-12-04,Qatar,Bangladesh,5,0,False,Qualification,Qualification,full_time,False,Qatar,"Venue: Doha, Qatar"
WorldCupQualifiers,2022,2021-03-24,Antigua and Barbuda,Montserrat,2,2,True,Qualification,Qualification,full_time,False,,"Venue: Willemstad, Curaçao"
WorldCupQualifiers,2022,2021-03-24,Suriname,Cayman Islands,3,0,False,Qualification,Qualification,full_time,False,Suriname,"Venue: Paramaribo, Suriname"
WorldCupQualifiers,2022,2021-03-24,Guatemala,Cuba,1,0,False,Qualification,Qualification,full_time,False,Guatemala,"Venue: Guatemala City, Guatemala"
WorldCupQualifiers,2022,2021-03-24,Dominican Republic,Dominica,1,0,False,Qualification,Qualification,full_time,False,Dominican Republic,"Venue: Santo Domingo, Dominican Republic"
WorldCupQualifiers,2022,2021-03-24,Saint Kitts and Nevis,Puerto Rico,1,0,True,Qualification,Qualification,full_time,False,Saint Kitts and Nevis,"Venue: San Cristóbal, Dominican Republic"
WorldCupQualifiers,2022,2021-03-24,Portugal,Azerbaijan,1,0,True,Qualification,Qualification,full_time,False,Portugal,"Venue: Turin, Italy"
WorldCupQualifiers,2022,2021-03-24,Serbia,Republic of Ireland,3,2,False,Qualification,Qualification,full_time,False,Serbia,"Venue: Belgrade, Serbia"
WorldCupQualifiers,2022,2021-03-24,France,Ukraine,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Paris, France"
WorldCupQualifiers,2022,2021-03-24,Finland,Bosnia and Herzegovina,2,2,False,Qualification,Qualification,full_time,False,,"Venue: Helsinki, Finland"
WorldCupQualifiers,2022,2021-03-24,Belgium,Wales,3,1,False,Qualification,Qualification,full_time,False,Belgium,"Venue: Leuven, Belgium"
WorldCupQualifiers,2022,2021-03-24,Estonia,Czechia,2,6,True,Qualification,Qualification,full_time,False,Czechia,"Venue: Lublin, Poland"
WorldCupQualifiers,2022,2021-03-24,Turkey,Netherlands,4,2,False,Qualification,Qualification,full_time,False,Turkey,"Venue: Istanbul, Turkey"
WorldCupQualifiers,2022,2021-03-24,Gibraltar,Norway,0,3,False,Qualification,Qualification,full_time,False,Norway,"Venue: Gibraltar, Gibraltar"
WorldCupQualifiers,2022,2021-03-24,Latvia,Montenegro,1,2,False,Qualification,Qualification,full_time,False,Montenegro,"Venue: Riga, Latvia"
WorldCupQualifiers,2022,2021-03-24,Malta,Russia,1,3,False,Qualification,Qualification,full_time,False,Russia,"Venue: Ta' Qali, Malta"
WorldCupQualifiers,2022,2021-03-24,Slovenia,Croatia,1,0,False,Qualification,Qualification,full_time,False,Slovenia,"Venue: Ljubljana, Slovenia"
WorldCupQualifiers,2022,2021-03-24,Cyprus,Slovakia,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Nicosia, Cyprus"
WorldCupQualifiers,2022,2021-03-25,El Salvador,Grenada,2,0,False,Qualification,Qualification,full_time,False,El Salvador,"Venue: San Salvador, El Salvador"
WorldCupQualifiers,2022,2021-03-25,Canada,Bermuda,5,1,True,Qualification,Qualification,full_time,False,Canada,"Venue: Orlando, United States"
WorldCupQualifiers,2022,2021-03-25,Curaçao,Saint Vincent and the Grenadines,5,0,False,Qualification,Qualification,full_time,False,Curaçao,"Venue: Willemstad, Curaçao"
WorldCupQualifiers,2022,2021-03-25,Panama,Barbados,1,0,True,Qualification,Qualification,full_time,False,Panama,"Venue: Santo Domingo, Dominican Republic"
WorldCupQualifiers,2022,2021-03-25,Haiti,Belize,2,0,False,Qualification,Qualification,full_time,False,Haiti,"Venue: Port-au-Prince, Haiti"
