competition,season,date,home_team,away_team,home_goals,away_goals,neutral_site,stage,round,score_basis,decided_by_penalties,winner,notes
WorldCup,2026,2026-06-19,Scotland,Morocco,0,1,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-19,Brazil,Haiti,3,0,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-19,Turkey,Paraguay,0,1,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-20,Netherlands,Sweden,5,1,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-20,Germany,Ivory Coast,2,1,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-20,Ecuador,Curaçao,0,0,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-20,Tunisia,Japan,0,4,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-21,Spain,Saudi Arabia,4,0,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-21,Belgium,Iran,0,0,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-21,Uruguay,Cabo Verde,2,2,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-21,New Zealand,Egypt,1,3,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-22,Argentina,Austria,2,0,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-22,France,Iraq,3,0,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-22,Norway,Senegal,3,2,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-22,Jordan,Algeria,1,2,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-23,Portugal,Uzbekistan,5,0,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-23,England,Ghana,0,0,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-23,Croatia,Panama,1,0,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-23,Colombia,DR Congo,1,0,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-24,Bosnia and Herzegovina,Qatar,3,1,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-24,Switzerland,Canada,2,1,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-24,Morocco,Haiti,4,2,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-24,Scotland,Brazil,0,3,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-25,South Africa,South Korea,1,0,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-25,Czechia,Mexico,0,3,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-25,Curaçao,Ivory Coast,0,2,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-25,Ecuador,Germany,2,1,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-25,Japan,Sweden,1,1,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-25,Tunisia,Netherlands,1,3,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-25,Turkey,United States,3,2,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-25,Paraguay,Australia,0,0,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-26,Norway,France,1,4,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-26,Senegal,Iraq,5,0,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-26,Cabo Verde,Saudi Arabia,0,0,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-26,Uruguay,Spain,0,1,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-26,New Zealand,Belgium,1,5,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-26,Egypt,Iran,1,1,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-27,Panama,England,0,2,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-27,Croatia,Ghana,2,1,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-27,Colombia,Portugal,0,0,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-27,DR Congo,Uzbekistan,3,1,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-27,Algeria,Austria,3,3,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-27,Jordan,Argentina,1,3,True,Group,Group Stage,FT90,False,,
WorldCup,2026,2026-06-28,South Africa,Canada,0,1,True,Knockout,Round of 32,FT90,False,,
WorldCup,2026,2026-06-29,Brazil,Japan,2,1,True,Knockout,Round of 32,FT90,False,,
WorldCup,2026,2026-06-29,Germany,Paraguay,1,1,True,Knockout,Round of 32,FT90,True,Paraguay,Paraguay advanced on penalties
WorldCup,2026,2026-06-29,Netherlands,Morocco,2,2,True,Knockout,Round of 32,FT90,True,Morocco,Morocco advanced on penalties
WorldCup,2026,2026-06-30,Ivory Coast,Norway,1,2,True,Knockout,Round of 32,FT90,False,,
WorldCup,2026,2026-06-30,France,Sweden,3,0,True,Knockout,Round of 32,FT90,False,,
WorldCup,2026,2026-06-30,Mexico,Ecuador,2,0,True,Knockout,Round of 32,FT90,False,,
WorldCup,2026,2026-07-01,England,DR Congo,2,1,True,Knockout,Round of 32,FT90,False,,
WorldCup,2026,2026-07-01,Belgium,Senegal,3,2,True,Knockout,Round of 32,FT90,False,,
WorldCup,2026,2026-07-01,United States,Bosnia and Herzegovina,2,0,True,Knockout,Round of 32,FT90,False,,
WorldCup,2026,2026-07-02,Spain,Austria,3,0,True,Knockout,Round of 32,FT90,False,,
WorldCup,2026,2026-07-02,Portugal,Croatia,2,1,True,Knockout,Round of 32,FT90,False,,
WorldCup,2026,2026-07-02,Switzerland,Algeria,2,0,True,Knockout,Round of 32,FT90,False,,
WorldCup,2026,2026-07-03,Australia,Egypt,1,1,True,Knockout,Round of 32,FT90,True,Egypt,Egypt advanced on penalties
WorldCup,2026,2026-07-03,Argentina,Cabo Verde,1,1,True,Knockout,Round of 32,FT90,False,Argentina,Argentina advanced 3-2 after extra time
WorldCup,2026,2026-07-03,Colombia,Ghana,1,0,True,Knockout,Round of 32,FT90,False,,
WorldCup,2026,2026-07-04,Canada,Morocco,0,3,True,Knockout,Round of 16,FT90,False,Morocco,
WorldCup,2026,2026-07-04,France,Paraguay,1,0,True,Knockout,Round of 16,FT90,False,France,
WorldCup,2026,2026-07-05,Norway,Brazil,2,1,True,Knockout,Round of 16,FT90,False,Norway,
WorldCup,2026,2026-07-05,England,Mexico,3,2,True,Knockout,Round of 16,FT90,False,England,
WorldCup,2026,2026-07-06,Spain,Portugal,1,0,True,Knockout,Round of 16,FT90,False,Spain,
WorldCup,2026,2026-07-06,Belgium,United States,4,1,True,Knockout,Round of 16,FT90,False,Belgium,
WorldCup,2026,2026-07-07,Argentina,Egypt,3,2,True,Knockout,Round of 16,FT90,False,Argentina,
WorldCup,2026,2026-07-07,Switzerland,Colombia,0,0,True,Knockout,Round of 16,FT90,True,Switzerland,Switzerland advanced 4-3 on penalties
WorldCup,2026,2026-07-09,France,Morocco,2,0,True,Knockout,Quarterfinals,FT90,False,France,
WorldCup,2026,2026-07-10,Spain,Belgium,2,1,True,Knockout,Quarterfinals,FT90,False,Spain,
WorldCup,2026,2026-07-11,England,Norway,1,1,True,Knockout,Quarterfinals,FT90,False,England,England advanced 2-1 after extra time
WorldCup,2026,2026-07-11,Argentina,Switzerland,1,1,True,Knockout,Quarterfinals,FT90,False,Argentina,Argentina advanced 3-1 after extra time
WorldCup,2026,2026-07-14,Spain,France,2,0,True,Knockout,Semifinals,FT90,False,Spain,
WorldCup,2026,2026-07-15,England,Argentina,1,2,True,Knockout,Semifinals,FT90,False,Argentina,
