competition,season,date,home_team,away_team,home_goals,away_goals,neutral_site,stage,round,score_basis,decided_by_penalties,winner,notes
WorldCupQualifiers,2026,2024-06-05,Central African Republic,Chad,1,0,True,Qualification,Qualification,full_time,False,Central African Republic,"Venue: Oujda, Morocco"
WorldCupQualifiers,2026,2024-06-05,Curaçao,Barbados,4,1,False,Qualification,Qualification,full_time,False,Curaçao,"Venue: Willemstad, Curaçao"
WorldCupQualifiers,2026,2024-06-05,Guatemala,Dominica,6,0,False,Qualification,Qualification,full_time,False,Guatemala,"Venue: Guatemala City, Guatemala"
WorldCupQualifiers,2026,2024-06-05,Namibia,Liberia,1,1,True,Qualification,Qualification,full_time,False,,"Venue: Johannesburg, South Africa"
WorldCupQualifiers,2026,2024-06-05,Nicaragua,Montserrat,4,1,False,Qualification,Qualification,full_time,False,Nicaragua,"Venue: Managua, Nicaragua"
WorldCupQualifiers,2026,2024-06-05,Sierra Leone,Djibouti,2,1,True,Qualification,Qualification,full_time,False,Sierra Leone,"Venue: El Jadida, Morocco"
WorldCupQualifiers,2026,2024-06-05,Suriname,Saint Vincent and the Grenadines,4,1,False,Qualification,Qualification,full_time,False,Suriname,"Venue: Paramaribo, Suriname"
WorldCupQualifiers,2026,2024-06-05,Togo,South Sudan,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Lomé, Togo"
WorldCupQualifiers,2026,2024-06-05,Trinidad and Tobago,Grenada,2,2,False,Qualification,Qualification,full_time,False,,"Venue: Port of Spain, Trinidad and Tobago"
WorldCupQualifiers,2026,2024-06-05,Tunisia,Equatorial Guinea,1,0,False,Qualification,Qualification,full_time,False,Tunisia,"Venue: Radès, Tunisia"
WorldCupQualifiers,2026,2024-06-06,Afghanistan,Qatar,0,0,True,Qualification,Qualification,full_time,False,,"Venue: Al Hofuf, Saudi Arabia"
WorldCupQualifiers,2026,2024-06-06,Algeria,Guinea,1,2,False,Qualification,Qualification,full_time,False,Guinea,"Venue: Algiers, Algeria"
WorldCupQualifiers,2026,2024-06-06,Bahrain,Yemen,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Riffa, Bahrain"
WorldCupQualifiers,2026,2024-06-06,Bangladesh,Australia,0,2,False,Qualification,Qualification,full_time,False,Australia,"Venue: Dhaka, Bangladesh"
WorldCupQualifiers,2026,2024-06-06,Benin,Rwanda,1,0,True,Qualification,Qualification,full_time,False,Benin,"Venue: Abidjan, Ivory Coast"
WorldCupQualifiers,2026,2024-06-06,China PR,Thailand,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Shenyang, China PR"
WorldCupQualifiers,2026,2024-06-06,Costa Rica,Saint Kitts and Nevis,4,0,False,Qualification,Qualification,full_time,False,Costa Rica,"Venue: San José, Costa Rica"
WorldCupQualifiers,2026,2024-06-06,Egypt,Burkina Faso,2,1,False,Qualification,Qualification,full_time,False,Egypt,"Venue: Cairo, Egypt"
WorldCupQualifiers,2026,2024-06-06,El Salvador,Puerto Rico,0,0,False,Qualification,Qualification,full_time,False,,"Venue: San Salvador, El Salvador"
WorldCupQualifiers,2026,2024-06-06,Guinea-Bissau,Ethiopia,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Bissau, Guinea-Bissau"
WorldCupQualifiers,2026,2024-06-06,Haiti,Saint Lucia,2,1,True,Qualification,Qualification,full_time,False,Haiti,"Venue: Bridgetown, Barbados"
WorldCupQualifiers,2026,2024-06-06,Honduras,Cuba,3,1,False,Qualification,Qualification,full_time,False,Honduras,"Venue: Tegucigalpa, Honduras"
WorldCupQualifiers,2026,2024-06-06,Hong Kong,Iran,2,4,False,Qualification,Qualification,full_time,False,Iran,"Venue: Hong Kong, Hong Kong"
WorldCupQualifiers,2026,2024-06-06,India,Kuwait,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Kolkota, India"
WorldCupQualifiers,2026,2024-06-06,Indonesia,Iraq,0,2,False,Qualification,Qualification,full_time,False,Iraq,"Venue: Jakarta, Indonesia"
WorldCupQualifiers,2026,2024-06-06,Jamaica,Dominican Republic,1,0,False,Qualification,Qualification,full_time,False,Jamaica,"Venue: Kingston, Jamaica"
WorldCupQualifiers,2026,2024-06-06,Jordan,Tajikistan,3,0,False,Qualification,Qualification,full_time,False,Jordan,"Venue: Amman, Jordan"
WorldCupQualifiers,2026,2024-06-06,Kyrgyzstan,Malaysia,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Bishkek, Kyrgyzstan"
WorldCupQualifiers,2026,2024-06-06,Libya,Mauritius,2,1,False,Qualification,Qualification,full_time,False,Libya,"Venue: Benghazi, Libya"
WorldCupQualifiers,2026,2024-06-06,Malawi,São Tomé and Príncipe,3,1,False,Qualification,Qualification,full_time,False,Malawi,"Venue: Lilongwe, Malawi"
WorldCupQualifiers,2026,2024-06-06,Mali,Ghana,1,2,False,Qualification,Qualification,full_time,False,Ghana,"Venue: Bamako, Mali"
WorldCupQualifiers,2026,2024-06-06,Mauritania,Sudan,0,2,False,Qualification,Qualification,full_time,False,Sudan,"Venue: Nouakchott, Mauritania"
WorldCupQualifiers,2026,2024-06-06,Myanmar,Japan,0,5,False,Qualification,Qualification,full_time,False,Japan,"Venue: Yangon, Myanmar"
WorldCupQualifiers,2026,2024-06-06,Nepal,United Arab Emirates,0,4,True,Qualification,Qualification,full_time,False,United Arab Emirates,"Venue: Dammam, Saudi Arabia"
WorldCupQualifiers,2026,2024-06-06,North Korea,Syria,1,0,True,Qualification,Qualification,full_time,False,North Korea,"Venue: Vientiane, Laos"
WorldCupQualifiers,2026,2024-06-06,Pakistan,Saudi Arabia,0,3,False,Qualification,Qualification,full_time,False,Saudi Arabia,"Venue: Islamabad, Pakistan"
WorldCupQualifiers,2026,2024-06-06,Palestine,Lebanon,0,0,True,Qualification,Qualification,full_time,False,,"Venue: Doha, Qatar"
WorldCupQualifiers,2026,2024-06-06,Panama,Guyana,2,0,False,Qualification,Qualification,full_time,False,Panama,"Venue: Panama City, Panama"
WorldCupQualifiers,2026,2024-06-06,Senegal,DR Congo,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Diamniadio, Senegal"
WorldCupQualifiers,2026,2024-06-06,Singapore,South Korea,0,7,False,Qualification,Qualification,full_time,False,South Korea,"Venue: Kallang, Singapore"
WorldCupQualifiers,2026,2024-06-06,Taiwan,Oman,0,3,False,Qualification,Qualification,full_time,False,Oman,"Venue: Taipei, Taiwan"
WorldCupQualifiers,2026,2024-06-06,Uzbekistan,Turkmenistan,3,1,False,Qualification,Qualification,full_time,False,Uzbekistan,"Venue: Tashkent, Uzbekistan"
WorldCupQualifiers,2026,2024-06-06,Vietnam,Philippines,3,2,False,Qualification,Qualification,full_time,False,Vietnam,"Venue: Hanoi, Vietnam"
WorldCupQualifiers,2026,2024-06-07,Angola,Eswatini,1,0,False,Qualification,Qualification,full_time,False,Angola,"Venue: Luanda, Angola"
WorldCupQualifiers,2026,2024-06-07,Ivory Coast,Gabon,1,0,False,Qualification,Qualification,full_time,False,Ivory Coast,"Venue: Korhogo, Ivory Coast"
WorldCupQualifiers,2026,2024-06-07,Kenya,Burundi,1,1,True,Qualification,Qualification,full_time,False,,"Venue: Lilongwe, Malawi"
WorldCupQualifiers,2026,2024-06-07,Madagascar,Comoros,2,1,True,Qualification,Qualification,full_time,False,Madagascar,"Venue: Johannesburg, South Africa"
WorldCupQualifiers,2026,2024-06-07,Morocco,Zambia,2,1,False,Qualification,Qualification,full_time,False,Morocco,"Venue: Agadir, Morocco"
WorldCupQualifiers,2026,2024-06-07,Mozambique,Somalia,2,1,False,Qualification,Qualification,full_time,False,Mozambique,"Venue: Maputo, Mozambique"
WorldCupQualifiers,2026,2024-06-07,Nigeria,South Africa,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Uyo, Nigeria"
WorldCupQualifiers,2026,2024-06-07,Uganda,Botswana,1,0,False,Qualification,Qualification,full_time,False,Uganda,"Venue: Kira, Uganda"
WorldCupQualifiers,2026,2024-06-07,Zimbabwe,Lesotho,0,2,True,Qualification,Qualification,full_time,False,Lesotho,"Venue: Johannesburg, South Africa"
WorldCupQualifiers,2026,2024-06-08,Anguilla,Suriname,0,4,False,Qualification,Qualification,full_time,False,Suriname,"Venue: The Valley, Anguilla"
WorldCupQualifiers,2026,2024-06-08,Aruba,Curaçao,0,2,False,Qualification,Qualification,full_time,False,Curaçao,"Venue: Oranjestad, Aruba"
WorldCupQualifiers,2026,2024-06-08,Bahamas,Trinidad and Tobago,1,7,True,Qualification,Qualification,full_time,False,Trinidad and Tobago,"Venue: Basseterre, Saint Kitts and Nevis"
WorldCupQualifiers,2026,2024-06-08,Belize,Nicaragua,0,4,False,Qualification,Qualification,full_time,False,Nicaragua,"Venue: Belmopan, Belize"
WorldCupQualifiers,2026,2024-06-08,British Virgin Islands,Guatemala,0,3,False,Qualification,Qualification,full_time,False,Guatemala,"Venue: Road Town, British Virgin Islands"
WorldCupQualifiers,2026,2024-06-08,Cameroon,Cabo Verde,4,1,False,Qualification,Qualification,full_time,False,Cameroon,"Venue: Yaoundé, Cameroon"
WorldCupQualifiers,2026,2024-06-08,Cayman Islands,Antigua and Barbuda,1,0,False,Qualification,Qualification,full_time,False,Cayman Islands,"Venue: George Town, Cayman Islands"
WorldCupQualifiers,2026,2024-06-08,Gambia,Seychelles,5,1,True,Qualification,Qualification,full_time,False,Gambia,"Venue: Berkane, Morocco"
WorldCupQualifiers,2026,2024-06-09,Barbados,Haiti,1,3,False,Qualification,Qualification,full_time,False,Haiti,"Venue: Bridgetown, Barbados"
WorldCupQualifiers,2026,2024-06-09,Bermuda,Honduras,1,6,False,Qualification,Qualification,full_time,False,Honduras,"Venue: Hamilton, Bermuda"
WorldCupQualifiers,2026,2024-06-09,DR Congo,Togo,1,0,False,Qualification,Qualification,full_time,False,DR Congo,"Venue: Kinshasa, DR Congo"
WorldCupQualifiers,2026,2024-06-09,Djibouti,Ethiopia,1,1,True,Qualification,Qualification,full_time,False,,"Venue: El Jadida, Morocco"
WorldCupQualifiers,2026,2024-06-09,Dominica,Jamaica,2,3,False,Qualification,Qualification,full_time,False,Jamaica,"Venue: Roseau, Dominica"
WorldCupQualifiers,2026,2024-06-09,Grenada,Costa Rica,0,3,False,Qualification,Qualification,full_time,False,Costa Rica,"Venue: St. George's, Grenada"
WorldCupQualifiers,2026,2024-06-09,Mauritania,Senegal,0,1,False,Qualification,Qualification,full_time,False,Senegal,"Venue: Nouakchott, Mauritania"
WorldCupQualifiers,2026,2024-06-09,Montserrat,Panama,1,3,True,Qualification,Qualification,full_time,False,Panama,"Venue: Managua, Nicaragua"
WorldCupQualifiers,2026,2024-06-09,Namibia,Tunisia,0,0,True,Qualification,Qualification,full_time,False,,"Venue: Johannesburg, South Africa"
WorldCupQualifiers,2026,2024-06-09,Saint Vincent and the Grenadines,El Salvador,1,3,True,Qualification,Qualification,full_time,False,El Salvador,"Venue: Paramaribo, Suriname"
WorldCupQualifiers,2026,2024-06-09,São Tomé and Príncipe,Liberia,0,1,True,Qualification,Qualification,full_time,False,Liberia,"Venue: Oujda, Morocco"
WorldCupQualifiers,2026,2024-06-10,Benin,Nigeria,2,1,True,Qualification,Qualification,full_time,False,Benin,"Venue: Abidjan, Ivory Coast"
WorldCupQualifiers,2026,2024-06-10,Burkina Faso,Sierra Leone,2,2,True,Qualification,Qualification,full_time,False,,"Venue: Bamako, Mali"
WorldCupQualifiers,2026,2024-06-10,Equatorial Guinea,Malawi,1,0,False,Qualification,Qualification,full_time,False,Equatorial Guinea,"Venue: Malabo, Equatorial Guinea"
WorldCupQualifiers,2026,2024-06-10,Ghana,Central African Republic,4,3,False,Qualification,Qualification,full_time,False,Ghana,"Venue: Kumasi, Ghana"
WorldCupQualifiers,2026,2024-06-10,Guinea,Mozambique,0,1,True,Qualification,Qualification,full_time,False,Mozambique,"Venue: El Jadida, Morocco"
WorldCupQualifiers,2026,2024-06-10,Guinea-Bissau,Egypt,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Bissau, Guinea-Bissau"
WorldCupQualifiers,2026,2024-06-10,Somalia,Botswana,1,3,True,Qualification,Qualification,full_time,False,Botswana,"Venue: Maputo, Mozambique"
WorldCupQualifiers,2026,2024-06-10,Uganda,Algeria,1,2,False,Qualification,Qualification,full_time,False,Algeria,"Venue: Kira, Uganda"
WorldCupQualifiers,2026,2024-06-11,Angola,Cameroon,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Luanda, Angola"
WorldCupQualifiers,2026,2024-06-11,Australia,Palestine,5,0,False,Qualification,Qualification,full_time,False,Australia,"Venue: Perth, Australia"
WorldCupQualifiers,2026,2024-06-11,Cabo Verde,Libya,1,0,False,Qualification,Qualification,full_time,False,Cabo Verde,"Venue: Praia, Cape Verde"
WorldCupQualifiers,2026,2024-06-11,Chad,Comoros,0,2,True,Qualification,Qualification,full_time,False,Comoros,"Venue: Oujda, Morocco"
WorldCupQualifiers,2026,2024-06-11,Cuba,Cayman Islands,3,0,False,Qualification,Qualification,full_time,False,Cuba,"Venue: Santiago, Cuba"
WorldCupQualifiers,2026,2024-06-11,Dominican Republic,British Virgin Islands,4,0,False,Qualification,Qualification,full_time,False,Dominican Republic,"Venue: San Cristóbal, Dominican Republic"
WorldCupQualifiers,2026,2024-06-11,Gabon,Gambia,3,2,False,Qualification,Qualification,full_time,False,Gabon,"Venue: Franceville, Gabon"
WorldCupQualifiers,2026,2024-06-11,Guyana,Belize,3,1,True,Qualification,Qualification,full_time,False,Guyana,"Venue: Bridgetown, Barbados"
WorldCupQualifiers,2026,2024-06-11,Indonesia,Philippines,2,0,False,Qualification,Qualification,full_time,False,Indonesia,"Venue: Jakarta, Indonesia"
WorldCupQualifiers,2026,2024-06-11,Iran,Uzbekistan,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Tehran, Iran"
WorldCupQualifiers,2026,2024-06-11,Iraq,Vietnam,3,1,False,Qualification,Qualification,full_time,False,Iraq,"Venue: Basra, Iraq"
WorldCupQualifiers,2026,2024-06-11,Japan,Syria,5,0,False,Qualification,Qualification,full_time,False,Japan,"Venue: Hiroshima, Japan"
WorldCupQualifiers,2026,2024-06-11,Kenya,Ivory Coast,0,0,True,Qualification,Qualification,full_time,False,,"Venue: Lilongwe, Malawi"
WorldCupQualifiers,2026,2024-06-11,Kuwait,Afghanistan,1,0,False,Qualification,Qualification,full_time,False,Kuwait,"Venue: Kuwait City, Kuwait"
WorldCupQualifiers,2026,2024-06-11,Lebanon,Bangladesh,4,0,True,Qualification,Qualification,full_time,False,Lebanon,"Venue: Al Rayyan, Qatar"
WorldCupQualifiers,2026,2024-06-11,Lesotho,Rwanda,0,1,True,Qualification,Qualification,full_time,False,Rwanda,"Venue: Durban, South Africa"
WorldCupQualifiers,2026,2024-06-11,Madagascar,Mali,0,0,True,Qualification,Qualification,full_time,False,,"Venue: Johannesburg, South Africa"
WorldCupQualifiers,2026,2024-06-11,Malaysia,Taiwan,3,1,False,Qualification,Qualification,full_time,False,Malaysia,"Venue: Kuala Lumpur, Malaysia"
WorldCupQualifiers,2026,2024-06-11,Mauritius,Eswatini,2,1,False,Qualification,Qualification,full_time,False,Mauritius,"Venue: Saint Pierre, Mauritius"
WorldCupQualifiers,2026,2024-06-11,Morocco,Congo,6,0,False,Qualification,Qualification,full_time,False,Morocco,"Venue: Agadir, Morocco"
WorldCupQualifiers,2026,2024-06-11,North Korea,Myanmar,4,1,True,Qualification,Qualification,full_time,False,North Korea,"Venue: Vientiane, Laos"
WorldCupQualifiers,2026,2024-06-11,Oman,Kyrgyzstan,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Muscat, Oman"
WorldCupQualifiers,2026,2024-06-11,Puerto Rico,Anguilla,8,0,False,Qualification,Qualification,full_time,False,Puerto Rico,"Venue: Bayamón, Puerto Rico"
WorldCupQualifiers,2026,2024-06-11,Qatar,India,2,1,False,Qualification,Qualification,full_time,False,Qatar,"Venue: Al Rayyan, Qatar"
WorldCupQualifiers,2026,2024-06-11,Saint Kitts and Nevis,Bahamas,1,0,False,Qualification,Qualification,full_time,False,Saint Kitts and Nevis,"Venue: Basseterre, Saint Kitts and Nevis"
WorldCupQualifiers,2026,2024-06-11,Saint Lucia,Aruba,2,2,True,Qualification,Qualification,full_time,False,,"Venue: Bridgetown, Barbados"
WorldCupQualifiers,2026,2024-06-11,Saudi Arabia,Jordan,1,2,False,Qualification,Qualification,full_time,False,Jordan,"Venue: Riyadh, Saudi Arabia"
WorldCupQualifiers,2026,2024-06-11,Seychelles,Burundi,1,3,True,Qualification,Qualification,full_time,False,Burundi,"Venue: Berkane, Morocco"
WorldCupQualifiers,2026,2024-06-11,South Africa,Zimbabwe,3,1,False,Qualification,Qualification,full_time,False,South Africa,"Venue: Bloemfontein, South Africa"
WorldCupQualifiers,2026,2024-06-11,South Korea,China PR,1,0,False,Qualification,Qualification,full_time,False,South Korea,"Venue: Seoul, South Korea"
WorldCupQualifiers,2026,2024-06-11,South Sudan,Sudan,0,3,False,Qualification,Qualification,full_time,False,Sudan,"Venue: Juba, South Sudan"
WorldCupQualifiers,2026,2024-06-11,Tajikistan,Pakistan,3,0,False,Qualification,Qualification,full_time,False,Tajikistan,"Venue: Dushanbe, Tajikistan"
WorldCupQualifiers,2026,2024-06-11,Thailand,Singapore,3,1,False,Qualification,Qualification,full_time,False,Thailand,"Venue: Bangkok, Thailand"
WorldCupQualifiers,2026,2024-06-11,Turkmenistan,Hong Kong,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Ashgabat, Turkmenistan"
WorldCupQualifiers,2026,2024-06-11,United Arab Emirates,Bahrain,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Dubai, United Arab Emirates"
WorldCupQualifiers,2026,2024-06-11,Yemen,Nepal,2,2,True,Qualification,Qualification,full_time,False,,"Venue: Dammam, Saudi Arabia"
WorldCupQualifiers,2026,2024-06-11,Zambia,Tanzania,0,1,False,Qualification,Qualification,full_time,False,Tanzania,"Venue: Ndola, Zambia"
WorldCupQualifiers,2026,2024-09-05,Argentina,Chile,3,0,False,Qualification,Qualification,full_time,False,Argentina,"Venue: Buenos Aires, Argentina"
WorldCupQualifiers,2026,2024-09-05,Australia,Bahrain,0,1,False,Qualification,Qualification,full_time,False,Bahrain,"Venue: Robina, Australia"
WorldCupQualifiers,2026,2024-09-05,Bolivia,Venezuela,4,0,False,Qualification,Qualification,full_time,False,Bolivia,"Venue: El Alto, Bolivia"
WorldCupQualifiers,2026,2024-09-05,Iran,Kyrgyzstan,1,0,False,Qualification,Qualification,full_time,False,Iran,"Venue: Fuladshahr, Iran"
WorldCupQualifiers,2026,2024-09-05,Iraq,Oman,1,0,False,Qualification,Qualification,full_time,False,Iraq,"Venue: Basra, Iraq"
WorldCupQualifiers,2026,2024-09-05,Japan,China PR,7,0,False,Qualification,Qualification,full_time,False,Japan,"Venue: Saitama, Japan"
WorldCupQualifiers,2026,2024-09-05,Jordan,Kuwait,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Amman, Jordan"
WorldCupQualifiers,2026,2024-09-05,Qatar,United Arab Emirates,1,3,False,Qualification,Qualification,full_time,False,United Arab Emirates,"Venue: Al Rayyan, Qatar"
WorldCupQualifiers,2026,2024-09-05,Saudi Arabia,Indonesia,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Jeddah, Saudi Arabia"
WorldCupQualifiers,2026,2024-09-05,South Korea,Palestine,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Seoul, South Korea"
WorldCupQualifiers,2026,2024-09-05,Uzbekistan,North Korea,1,0,False,Qualification,Qualification,full_time,False,Uzbekistan,"Venue: Tashkent, Uzbekistan"
WorldCupQualifiers,2026,2024-09-06,Brazil,Ecuador,1,0,False,Qualification,Qualification,full_time,False,Brazil,"Venue: Curitiba, Brazil"
WorldCupQualifiers,2026,2024-09-06,Cook Islands,Tonga,1,3,True,Qualification,Qualification,full_time,False,Tonga,"Venue: Apia, Samoa"
WorldCupQualifiers,2026,2024-09-06,Peru,Colombia,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Lima, Peru"
WorldCupQualifiers,2026,2024-09-06,Samoa,American Samoa,2,0,False,Qualification,Qualification,full_time,False,Samoa,"Venue: Apia, Samoa"
WorldCupQualifiers,2026,2024-09-06,Uruguay,Paraguay,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Montevideo, Uruguay"
WorldCupQualifiers,2026,2024-09-09,Samoa,Tonga,2,1,False,Qualification,Qualification,after_extra_time,False,Samoa,"Venue: Apia, Samoa"
WorldCupQualifiers,2026,2024-09-10,Bahrain,Japan,0,5,False,Qualification,Qualification,full_time,False,Japan,"Venue: Riffa, Bahrain"
WorldCupQualifiers,2026,2024-09-10,Chile,Bolivia,1,2,False,Qualification,Qualification,full_time,False,Bolivia,"Venue: Santiago, Chile"
WorldCupQualifiers,2026,2024-09-10,China PR,Saudi Arabia,1,2,False,Qualification,Qualification,full_time,False,Saudi Arabia,"Venue: Dalian, China PR"
WorldCupQualifiers,2026,2024-09-10,Colombia,Argentina,2,1,False,Qualification,Qualification,full_time,False,Colombia,"Venue: Barranquilla, Colombia"
WorldCupQualifiers,2026,2024-09-10,Ecuador,Peru,1,0,False,Qualification,Qualification,full_time,False,Ecuador,"Venue: Quito, Ecuador"
WorldCupQualifiers,2026,2024-09-10,Indonesia,Australia,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Jakarta, Indonesia"
WorldCupQualifiers,2026,2024-09-10,Kuwait,Iraq,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Kuwait City, Kuwait"
WorldCupQualifiers,2026,2024-09-10,Kyrgyzstan,Uzbekistan,2,3,False,Qualification,Qualification,full_time,False,Uzbekistan,"Venue: Bishkek, Kyrgyzstan"
WorldCupQualifiers,2026,2024-09-10,North Korea,Qatar,2,2,True,Qualification,Qualification,full_time,False,,"Venue: Vientiane, Laos"
WorldCupQualifiers,2026,2024-09-10,Oman,South Korea,1,3,False,Qualification,Qualification,full_time,False,South Korea,"Venue: Muscat, Oman"
WorldCupQualifiers,2026,2024-09-10,Palestine,Jordan,1,3,True,Qualification,Qualification,full_time,False,Jordan,"Venue: Kuala Lumpur, Malaysia"
WorldCupQualifiers,2026,2024-09-10,Paraguay,Brazil,1,0,False,Qualification,Qualification,full_time,False,Paraguay,"Venue: Asunción, Paraguay"
WorldCupQualifiers,2026,2024-09-10,United Arab Emirates,Iran,0,1,False,Qualification,Qualification,full_time,False,Iran,"Venue: Al Ain, United Arab Emirates"
WorldCupQualifiers,2026,2024-09-10,Venezuela,Uruguay,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Maturín, Venezuela"
WorldCupQualifiers,2026,2024-10-10,Australia,China PR,3,1,False,Qualification,Qualification,full_time,False,Australia,"Venue: Adelaide, Australia"
WorldCupQualifiers,2026,2024-10-10,Bahrain,Indonesia,2,2,False,Qualification,Qualification,full_time,False,,"Venue: Riffa, Bahrain"
WorldCupQualifiers,2026,2024-10-10,Bolivia,Colombia,1,0,False,Qualification,Qualification,full_time,False,Bolivia,"Venue: El Alto, Bolivia"
WorldCupQualifiers,2026,2024-10-10,Chile,Brazil,1,2,False,Qualification,Qualification,full_time,False,Brazil,"Venue: Santiago, Chile"
WorldCupQualifiers,2026,2024-10-10,Ecuador,Paraguay,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Quito, Ecuador"
WorldCupQualifiers,2026,2024-10-10,Fiji,Solomon Islands,1,0,False,Qualification,Qualification,full_time,False,Fiji,"Venue: Suva, Fiji"
WorldCupQualifiers,2026,2024-10-10,Iraq,Palestine,1,0,False,Qualification,Qualification,full_time,False,Iraq,"Venue: Basra, Iraq"
WorldCupQualifiers,2026,2024-10-10,Jordan,South Korea,0,2,False,Qualification,Qualification,full_time,False,South Korea,"Venue: Amman, Jordan"
WorldCupQualifiers,2026,2024-10-10,Oman,Kuwait,4,0,False,Qualification,Qualification,full_time,False,Oman,"Venue: Muscat, Oman"
WorldCupQualifiers,2026,2024-10-10,Papua New Guinea,New Caledonia,1,3,True,Qualification,Qualification,full_time,False,New Caledonia,"Venue: Suva, Fiji"
WorldCupQualifiers,2026,2024-10-10,Qatar,Kyrgyzstan,3,1,False,Qualification,Qualification,full_time,False,Qatar,"Venue: Doha, Qatar"
WorldCupQualifiers,2026,2024-10-10,Saudi Arabia,Japan,0,2,False,Qualification,Qualification,full_time,False,Japan,"Venue: Jeddah, Saudi Arabia"
WorldCupQualifiers,2026,2024-10-10,United Arab Emirates,North Korea,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Al Ain, United Arab Emirates"
WorldCupQualifiers,2026,2024-10-10,Uzbekistan,Iran,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Tashkent, Uzbekistan"
WorldCupQualifiers,2026,2024-10-10,Venezuela,Argentina,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Maturín, Venezuela"
WorldCupQualifiers,2026,2024-10-11,New Zealand,Tahiti,3,0,True,Qualification,Qualification,full_time,False,New Zealand,"Venue: Port Vila, Vanuatu"
WorldCupQualifiers,2026,2024-10-11,Peru,Uruguay,1,0,False,Qualification,Qualification,full_time,False,Peru,"Venue: Lima, Peru"
WorldCupQualifiers,2026,2024-10-12,Vanuatu,Samoa,4,1,False,Qualification,Qualification,full_time,False,Vanuatu,"Venue: Port Vila, Vanuatu"
WorldCupQualifiers,2026,2024-10-15,Argentina,Bolivia,6,0,False,Qualification,Qualification,full_time,False,Argentina,"Venue: Buenos Aires, Argentina"
WorldCupQualifiers,2026,2024-10-15,Brazil,Peru,4,0,False,Qualification,Qualification,full_time,False,Brazil,"Venue: Brasília, Brazil"
WorldCupQualifiers,2026,2024-10-15,China PR,Indonesia,2,1,False,Qualification,Qualification,full_time,False,China PR,"Venue: Qingdao, China PR"
WorldCupQualifiers,2026,2024-10-15,Colombia,Chile,4,0,False,Qualification,Qualification,full_time,False,Colombia,"Venue: Barranquilla, Colombia"
WorldCupQualifiers,2026,2024-10-15,Iran,Qatar,4,1,True,Qualification,Qualification,full_time,False,Iran,"Venue: Dubai, United Arab Emirates"
WorldCupQualifiers,2026,2024-10-15,Japan,Australia,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Saitama, Japan"
WorldCupQualifiers,2026,2024-10-15,Jordan,Oman,4,0,False,Qualification,Qualification,full_time,False,Jordan,"Venue: Amman, Jordan"
WorldCupQualifiers,2026,2024-10-15,Kyrgyzstan,North Korea,1,0,False,Qualification,Qualification,full_time,False,Kyrgyzstan,"Venue: Bishkek, Kyrgyzstan"
WorldCupQualifiers,2026,2024-10-15,Palestine,Kuwait,2,2,True,Qualification,Qualification,full_time,False,,"Venue: Al Rayyan, Qatar"
WorldCupQualifiers,2026,2024-10-15,Paraguay,Venezuela,2,1,False,Qualification,Qualification,full_time,False,Paraguay,"Venue: Asunción, Paraguay"
WorldCupQualifiers,2026,2024-10-15,Saudi Arabia,Bahrain,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Jeddah, Saudi Arabia"
WorldCupQualifiers,2026,2024-10-15,South Korea,Iraq,3,2,False,Qualification,Qualification,full_time,False,South Korea,"Venue: Yongin, South Korea"
WorldCupQualifiers,2026,2024-10-15,Uruguay,Ecuador,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Montevideo, Uruguay"
WorldCupQualifiers,2026,2024-10-15,Uzbekistan,United Arab Emirates,1,0,False,Qualification,Qualification,full_time,False,Uzbekistan,"Venue: Tashkent, Uzbekistan"
WorldCupQualifiers,2026,2024-11-14,Australia,Saudi Arabia,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Melbourne, Australia"
WorldCupQualifiers,2026,2024-11-14,Bahrain,China PR,0,1,False,Qualification,Qualification,full_time,False,China PR,"Venue: Riffa, Bahrain"
