competition,season,date,home_team,away_team,home_goals,away_goals,neutral_site,stage,round,score_basis,decided_by_penalties,winner,notes
CSL,2025,2025-04-02,Shanghai Port,Meizhou Hakka,2,1,false,League,Round 4,FT90,false,Shanghai Port,
CSL,2025,2025-04-05,Shenzhen Peng City,Henan,1,3,false,League,Round 5,FT90,false,Henan,
CSL,2025,2025-04-06,Changchun Yatai,Shandong Taishan,1,2,false,League,Round 5,FT90,false,Shandong Taishan,
CSL,2025,2025-04-06,Qingdao West Coast,Tianjin Jinmen Tiger,2,2,false,League,Round 5,FT90,false,,
CSL,2025,2025-04-06,Meizhou Hakka,Wuhan Three Towns,3,1,false,League,Round 5,FT90,false,Meizhou Hakka,
CSL,2025,2025-04-06,Chengdu Rongcheng,Dalian Yingbo,2,0,false,League,Round 5,FT90,false,Chengdu Rongcheng,
CSL,2025,2025-04-06,Shanghai Port,Shanghai Shenhua,1,1,false,League,Round 5,FT90,false,,
CSL,2025,2025-04-06,Beijing Guoan,Zhejiang Professional,2,0,false,League,Round 5,FT90,false,Beijing Guoan,
CSL,2025,2025-04-06,Yunnan Yukun,Qingdao Hainiu,1,0,false,League,Round 5,FT90,false,Yunnan Yukun,
CSL,2025,2025-04-11,Shandong Taishan,Shenzhen Peng City,4,0,false,League,Round 6,FT90,false,Shandong Taishan,
CSL,2025,2025-04-11,Meizhou Hakka,Changchun Yatai,1,3,false,League,Round 6,FT90,false,Changchun Yatai,
CSL,2025,2025-04-12,Dalian Yingbo,Tianjin Jinmen Tiger,1,1,false,League,Round 6,FT90,false,,
CSL,2025,2025-04-12,Qingdao Hainiu,Chengdu Rongcheng,0,1,false,League,Round 6,FT90,false,Chengdu Rongcheng,
CSL,2025,2025-04-12,Wuhan Three Towns,Yunnan Yukun,3,1,false,League,Round 6,FT90,false,Wuhan Three Towns,
CSL,2025,2025-04-12,Shanghai Shenhua,Zhejiang Professional,3,2,false,League,Round 6,FT90,false,Shanghai Shenhua,
CSL,2025,2025-06-17,Beijing Guoan,Qingdao West Coast,1,0,false,League,Round 6,FT90,false,Beijing Guoan,
CSL,2025,2025-06-18,Henan,Shanghai Port,1,3,false,League,Round 6,FT90,false,Shanghai Port,
CSL,2025,2025-04-15,Qingdao West Coast,Shandong Taishan,1,5,false,League,Round 7,FT90,false,Shandong Taishan,
CSL,2025,2025-04-15,Wuhan Three Towns,Beijing Guoan,4,4,false,League,Round 7,FT90,false,,
CSL,2025,2025-04-15,Shenzhen Peng City,Changchun Yatai,3,1,false,League,Round 7,FT90,false,Shenzhen Peng City,
CSL,2025,2025-04-16,Tianjin Jinmen Tiger,Shanghai Port,1,4,false,League,Round 7,FT90,false,Shanghai Port,
CSL,2025,2025-04-16,Dalian Yingbo,Henan,1,0,false,League,Round 7,FT90,false,Dalian Yingbo,
CSL,2025,2025-04-16,Zhejiang Professional,Meizhou Hakka,2,2,false,League,Round 7,FT90,false,,
CSL,2025,2025-04-16,Chengdu Rongcheng,Yunnan Yukun,1,1,false,League,Round 7,FT90,false,,
CSL,2025,2025-04-16,Shanghai Shenhua,Qingdao Hainiu,3,2,false,League,Round 7,FT90,false,Shanghai Shenhua,
CSL,2025,2025-04-19,Shanghai Shenhua,Wuhan Three Towns,2,0,false,League,Round 8,FT90,false,Shanghai Shenhua,
CSL,2025,2025-04-19,Beijing Guoan,Shandong Taishan,6,1,false,League,Round 8,FT90,false,Beijing Guoan,
CSL,2025,2025-04-20,Changchun Yatai,Yunnan Yukun,0,0,false,League,Round 8,FT90,false,,
CSL,2025,2025-04-20,Henan,Qingdao Hainiu,3,1,false,League,Round 8,FT90,false,Henan,
CSL,2025,2025-04-20,Qingdao West Coast,Dalian Yingbo,2,0,false,League,Round 8,FT90,false,Qingdao West Coast,
CSL,2025,2025-04-20,Meizhou Hakka,Shenzhen Peng City,3,0,false,League,Round 8,FT90,false,Meizhou Hakka,
CSL,2025,2025-04-20,Tianjin Jinmen Tiger,Zhejiang Professional,2,0,false,League,Round 8,FT90,false,Tianjin Jinmen Tiger,
CSL,2025,2025-04-20,Shanghai Port,Chengdu Rongcheng,1,3,false,League,Round 8,FT90,false,Chengdu Rongcheng,
CSL,2025,2025-04-25,Beijing Guoan,Henan,1,0,false,League,Round 9,FT90,false,Beijing Guoan,
CSL,2025,2025-04-25,Yunnan Yukun,Shanghai Port,2,3,false,League,Round 9,FT90,false,Shanghai Port,
CSL,2025,2025-04-26,Changchun Yatai,Chengdu Rongcheng,1,2,false,League,Round 9,FT90,false,Chengdu Rongcheng,
CSL,2025,2025-04-26,Shenzhen Peng City,Dalian Yingbo,1,1,false,League,Round 9,FT90,false,,
CSL,2025,2025-04-26,Shandong Taishan,Shanghai Shenhua,0,1,false,League,Round 9,FT90,false,Shanghai Shenhua,
CSL,2025,2025-04-27,Zhejiang Professional,Qingdao West Coast,2,1,false,League,Round 9,FT90,false,Zhejiang Professional,
CSL,2025,2025-04-27,Wuhan Three Towns,Tianjin Jinmen Tiger,2,1,false,League,Round 9,FT90,false,Wuhan Three Towns,
CSL,2025,2025-04-27,Qingdao Hainiu,Meizhou Hakka,1,1,false,League,Round 9,FT90,false,,
CSL,2025,2025-05-01,Dalian Yingbo,Yunnan Yukun,3,2,false,League,Round 10,FT90,false,Dalian Yingbo,
CSL,2025,2025-05-01,Shenzhen Peng City,Tianjin Jinmen Tiger,1,0,false,League,Round 10,FT90,false,Shenzhen Peng City,
CSL,2025,2025-05-01,Zhejiang Professional,Changchun Yatai,4,2,false,League,Round 10,FT90,false,Zhejiang Professional,
CSL,2025,2025-05-01,Henan,Wuhan Three Towns,1,2,false,League,Round 10,FT90,false,Wuhan Three Towns,
CSL,2025,2025-05-01,Shandong Taishan,Qingdao Hainiu,1,1,false,League,Round 10,FT90,false,,
CSL,2025,2025-05-01,Shanghai Port,Beijing Guoan,1,2,false,League,Round 10,FT90,false,Beijing Guoan,
CSL,2025,2025-05-02,Qingdao West Coast,Meizhou Hakka,3,1,false,League,Round 10,FT90,false,Qingdao West Coast,
CSL,2025,2025-05-02,Chengdu Rongcheng,Shanghai Shenhua,1,0,false,League,Round 10,FT90,false,Chengdu Rongcheng,
CSL,2025,2025-05-05,Dalian Yingbo,Beijing Guoan,0,2,false,League,Round 11,FT90,false,Beijing Guoan,
CSL,2025,2025-05-05,Henan,Tianjin Jinmen Tiger,3,4,false,League,Round 11,FT90,false,Tianjin Jinmen Tiger,
CSL,2025,2025-05-05,Wuhan Three Towns,Shanghai Port,0,2,false,League,Round 11,FT90,false,Shanghai Port,
CSL,2025,2025-05-05,Qingdao Hainiu,Changchun Yatai,3,0,false,League,Round 11,FT90,false,Qingdao Hainiu,
CSL,2025,2025-05-05,Chengdu Rongcheng,Zhejiang Professional,2,1,false,League,Round 11,FT90,false,Chengdu Rongcheng,
CSL,2025,2025-05-05,Yunnan Yukun,Shandong Taishan,3,2,false,League,Round 11,FT90,false,Yunnan Yukun,
CSL,2025,2025-05-06,Meizhou Hakka,Shanghai Shenhua,1,3,false,League,Round 11,FT90,false,Shanghai Shenhua,
CSL,2025,2025-05-06,Qingdao West Coast,Shenzhen Peng City,0,0,false,League,Round 11,FT90,false,,
CSL,2025,2025-05-09,Shanghai Port,Qingdao Hainiu,3,1,false,League,Round 12,FT90,false,Shanghai Port,
CSL,2025,2025-05-10,Shanghai Shenhua,Qingdao West Coast,4,0,false,League,Round 12,FT90,false,Shanghai Shenhua,
CSL,2025,2025-05-10,Meizhou Hakka,Chengdu Rongcheng,0,4,false,League,Round 12,FT90,false,Chengdu Rongcheng,
CSL,2025,2025-05-10,Shandong Taishan,Zhejiang Professional,4,2,false,League,Round 12,FT90,false,Shandong Taishan,
CSL,2025,2025-05-10,Beijing Guoan,Shenzhen Peng City,3,1,false,League,Round 12,FT90,false,Beijing Guoan,
CSL,2025,2025-05-11,Changchun Yatai,Henan,0,1,false,League,Round 12,FT90,false,Henan,
CSL,2025,2025-05-11,Tianjin Jinmen Tiger,Yunnan Yukun,0,1,false,League,Round 12,FT90,false,Yunnan Yukun,
CSL,2025,2025-05-11,Wuhan Three Towns,Dalian Yingbo,2,2,false,League,Round 12,FT90,false,,
CSL,2025,2025-05-16,Zhejiang Professional,Henan,2,2,false,League,Round 13,FT90,false,,
CSL,2025,2025-05-16,Yunnan Yukun,Meizhou Hakka,2,0,false,League,Round 13,FT90,false,Yunnan Yukun,
CSL,2025,2025-05-17,Dalian Yingbo,Shanghai Shenhua,0,3,false,League,Round 13,FT90,false,Shanghai Shenhua,
CSL,2025,2025-05-17,Changchun Yatai,Tianjin Jinmen Tiger,1,2,false,League,Round 13,FT90,false,Tianjin Jinmen Tiger,
CSL,2025,2025-05-17,Qingdao Hainiu,Beijing Guoan,1,1,false,League,Round 13,FT90,false,,
CSL,2025,2025-05-17,Chengdu Rongcheng,Qingdao West Coast,1,1,false,League,Round 13,FT90,false,,
CSL,2025,2025-05-17,Shanghai Port,Shandong Taishan,1,1,false,League,Round 13,FT90,false,,
CSL,2025,2025-06-18,Shenzhen Peng City,Wuhan Three Towns,1,2,false,League,Round 13,FT90,false,Wuhan Three Towns,
CSL,2025,2025-06-13,Dalian Yingbo,Meizhou Hakka,1,0,false,League,Round 14,FT90,false,Dalian Yingbo,
CSL,2025,2025-06-13,Wuhan Three Towns,Qingdao Hainiu,2,0,false,League,Round 14,FT90,false,Wuhan Three Towns,
CSL,2025,2025-06-14,Zhejiang Professional,Shanghai Port,2,2,false,League,Round 14,FT90,false,,
CSL,2025,2025-06-14,Qingdao West Coast,Yunnan Yukun,0,0,false,League,Round 14,FT90,false,,
CSL,2025,2025-06-14,Beijing Guoan,Changchun Yatai,2,1,false,League,Round 14,FT90,false,Beijing Guoan,
CSL,2025,2025-06-14,Shenzhen Peng City,Shanghai Shenhua,3,1,false,League,Round 14,FT90,false,Shenzhen Peng City,
CSL,2025,2025-06-14,Henan,Chengdu Rongcheng,3,2,false,League,Round 14,FT90,false,Henan,
CSL,2025,2025-06-14,Tianjin Jinmen Tiger,Shandong Taishan,1,0,false,League,Round 14,FT90,false,Tianjin Jinmen Tiger,
CSL,2025,2025-06-25,Shanghai Shenhua,Tianjin Jinmen Tiger,3,0,false,League,Round 15,FT90,false,Shanghai Shenhua,
CSL,2025,2025-06-25,Qingdao Hainiu,Zhejiang Professional,0,3,false,League,Round 15,FT90,false,Zhejiang Professional,
CSL,2025,2025-06-25,Shandong Taishan,Wuhan Three Towns,3,1,false,League,Round 15,FT90,false,Shandong Taishan,
CSL,2025,2025-06-25,Changchun Yatai,Qingdao West Coast,1,0,false,League,Round 15,FT90,false,Changchun Yatai,
CSL,2025,2025-06-25,Meizhou Hakka,Beijing Guoan,0,4,false,League,Round 15,FT90,false,Beijing Guoan,
CSL,2025,2025-06-25,Chengdu Rongcheng,Shenzhen Peng City,5,0,false,League,Round 15,FT90,false,Chengdu Rongcheng,
CSL,2025,2025-06-26,Shanghai Port,Dalian Yingbo,3,0,false,League,Round 15,FT90,false,Shanghai Port,
CSL,2025,2025-06-26,Yunnan Yukun,Henan,2,1,false,League,Round 15,FT90,false,Yunnan Yukun,
CSL,2025,2025-06-29,Changchun Yatai,Shanghai Shenhua,1,2,false,League,Round 16,FT90,false,Shanghai Shenhua,
CSL,2025,2025-06-29,Qingdao West Coast,Qingdao Hainiu,1,0,false,League,Round 16,FT90,false,Qingdao West Coast,
CSL,2025,2025-06-29,Meizhou Hakka,Tianjin Jinmen Tiger,1,2,false,League,Round 16,FT90,false,Tianjin Jinmen Tiger,
CSL,2025,2025-06-29,Wuhan Three Towns,Chengdu Rongcheng,2,2,false,League,Round 16,FT90,false,,
CSL,2025,2025-06-30,Henan,Shandong Taishan,2,2,false,League,Round 16,FT90,false,,
CSL,2025,2025-06-30,Dalian Yingbo,Zhejiang Professional,1,0,false,League,Round 16,FT90,false,Dalian Yingbo,
CSL,2025,2025-06-30,Beijing Guoan,Yunnan Yukun,2,1,false,League,Round 16,FT90,false,Beijing Guoan,
CSL,2025,2025-06-30,Shenzhen Peng City,Shanghai Port,1,2,false,League,Round 16,FT90,false,Shanghai Port,
CSL,2025,2025-07-18,Wuhan Three Towns,Qingdao West Coast,1,1,false,League,Round 17,FT90,false,,
CSL,2025,2025-07-18,Changchun Yatai,Shanghai Port,1,3,false,League,Round 17,FT90,false,Shanghai Port,
CSL,2025,2025-07-18,Tianjin Jinmen Tiger,Chengdu Rongcheng,2,1,false,League,Round 17,FT90,false,Tianjin Jinmen Tiger,
CSL,2025,2025-07-18,Zhejiang Professional,Yunnan Yukun,3,1,false,League,Round 17,FT90,false,Zhejiang Professional,
CSL,2025,2025-07-19,Dalian Yingbo,Shandong Taishan,2,0,false,League,Round 17,FT90,false,Dalian Yingbo,
CSL,2025,2025-07-19,Shenzhen Peng City,Qingdao Hainiu,4,0,false,League,Round 17,FT90,false,Shenzhen Peng City,
CSL,2025,2025-07-19,Beijing Guoan,Shanghai Shenhua,1,3,false,League,Round 17,FT90,false,Shanghai Shenhua,
CSL,2025,2025-07-19,Henan,Meizhou Hakka,1,1,false,League,Round 17,FT90,false,,
CSL,2025,2025-07-26,Shanghai Port,Qingdao West Coast,2,2,false,League,Round 18,FT90,false,,
CSL,2025,2025-07-26,Chengdu Rongcheng,Beijing Guoan,2,0,false,League,Round 18,FT90,false,Chengdu Rongcheng,
CSL,2025,2025-07-26,Yunnan Yukun,Shenzhen Peng City,3,1,false,League,Round 18,FT90,false,Yunnan Yukun,
CSL,2025,2025-07-27,Qingdao Hainiu,Tianjin Jinmen Tiger,2,0,false,League,Round 18,FT90,false,Qingdao Hainiu,
CSL,2025,2025-07-27,Changchun Yatai,Dalian Yingbo,0,2,false,League,Round 18,FT90,false,Dalian Yingbo,
CSL,2025,2025-07-27,Zhejiang Professional,Wuhan Three Towns,3,2,false,League,Round 18,FT90,false,Zhejiang Professional,
CSL,2025,2025-07-27,Shanghai Shenhua,Henan,3,2,false,League,Round 18,FT90,false,Shanghai Shenhua,
CSL,2025,2025-07-27,Shandong Taishan,Meizhou Hakka,3,0,false,League,Round 18,FT90,false,Shandong Taishan,
CSL,2025,2025-08-02,Yunnan Yukun,Shanghai Shenhua,4,4,false,League,Round 19,FT90,false,,
CSL,2025,2025-08-02,Qingdao West Coast,Henan,2,1,false,League,Round 19,FT90,false,Qingdao West Coast,
CSL,2025,2025-08-02,Chengdu Rongcheng,Shandong Taishan,2,1,false,League,Round 19,FT90,false,Chengdu Rongcheng,
CSL,2025,2025-08-02,Meizhou Hakka,Shanghai Port,2,4,false,League,Round 19,FT90,false,Shanghai Port,
CSL,2025,2025-08-03,Dalian Yingbo,Qingdao Hainiu,2,0,false,League,Round 19,FT90,false,Dalian Yingbo,
CSL,2025,2025-08-03,Beijing Guoan,Tianjin Jinmen Tiger,2,2,false,League,Round 19,FT90,false,,
CSL,2025,2025-08-03,Wuhan Three Towns,Changchun Yatai,0,0,false,League,Round 19,FT90,false,,
CSL,2025,2025-08-03,Shenzhen Peng City,Zhejiang Professional,2,4,false,League,Round 19,FT90,false,Zhejiang Professional,
CSL,2025,2025-08-08,Dalian Yingbo,Chengdu Rongcheng,0,2,false,League,Round 20,FT90,false,Chengdu Rongcheng,
CSL,2025,2025-08-08,Henan,Shenzhen Peng City,4,1,false,League,Round 20,FT90,false,Henan,
CSL,2025,2025-08-09,Shandong Taishan,Changchun Yatai,2,1,false,League,Round 20,FT90,false,Shandong Taishan,
CSL,2025,2025-08-09,Shanghai Shenhua,Shanghai Port,1,2,false,League,Round 20,FT90,false,Shanghai Port,
CSL,2025,2025-08-09,Qingdao Hainiu,Yunnan Yukun,5,1,false,League,Round 20,FT90,false,Qingdao Hainiu,
CSL,2025,2025-08-10,Tianjin Jinmen Tiger,Qingdao West Coast,0,0,false,League,Round 20,FT90,false,,
CSL,2025,2025-08-10,Zhejiang Professional,Beijing Guoan,3,4,false,League,Round 20,FT90,false,Beijing Guoan,
CSL,2025,2025-08-10,Wuhan Three Towns,Meizhou Hakka,1,2,false,League,Round 20,FT90,false,Meizhou Hakka,
CSL,2025,2025-08-15,Shanghai Port,Henan,4,1,false,League,Round 21,FT90,false,Shanghai Port,
CSL,2025,2025-08-15,Yunnan Yukun,Wuhan Three Towns,2,1,false,League,Round 21,FT90,false,Yunnan Yukun,
CSL,2025,2025-08-16,Tianjin Jinmen Tiger,Dalian Yingbo,2,0,false,League,Round 21,FT90,false,Tianjin Jinmen Tiger,
CSL,2025,2025-08-16,Qingdao West Coast,Beijing Guoan,1,3,false,League,Round 21,FT90,false,Beijing Guoan,
CSL,2025,2025-08-16,Changchun Yatai,Meizhou Hakka,1,0,false,League,Round 21,FT90,false,Changchun Yatai,
CSL,2025,2025-08-16,Shenzhen Peng City,Shandong Taishan,1,3,false,League,Round 21,FT90,false,Shandong Taishan,
CSL,2025,2025-08-16,Zhejiang Professional,Shanghai Shenhua,0,0,false,League,Round 21,FT90,false,,
CSL,2025,2025-08-16,Chengdu Rongcheng,Qingdao Hainiu,0,0,false,League,Round 21,FT90,false,,
CSL,2025,2025-08-23,Qingdao Hainiu,Shanghai Shenhua,0,2,false,League,Round 22,FT90,false,Shanghai Shenhua,
CSL,2025,2025-08-23,Yunnan Yukun,Chengdu Rongcheng,1,5,false,League,Round 22,FT90,false,Chengdu Rongcheng,
CSL,2025,2025-08-24,Meizhou Hakka,Zhejiang Professional,2,2,false,League,Round 22,FT90,false,,
CSL,2025,2025-08-24,Changchun Yatai,Shenzhen Peng City,1,0,false,League,Round 22,FT90,false,Changchun Yatai,
CSL,2025,2025-08-24,Shanghai Port,Tianjin Jinmen Tiger,1,1,false,League,Round 22,FT90,false,,
CSL,2025,2025-08-24,Henan,Dalian Yingbo,4,0,false,League,Round 22,FT90,false,Henan,
CSL,2025,2025-08-24,Shandong Taishan,Qingdao West Coast,3,2,false,League,Round 22,FT90,false,Shandong Taishan,
CSL,2025,2025-08-25,Beijing Guoan,Wuhan Three Towns,4,0,false,League,Round 22,FT90,false,Beijing Guoan,
CSL,2025,2025-08-20,Zhejiang Professional,Tianjin Jinmen Tiger,2,0,false,League,Round 23,FT90,false,Zhejiang Professional,
CSL,2025,2025-08-29,Qingdao Hainiu,Henan,1,1,false,League,Round 23,FT90,false,,
CSL,2025,2025-08-30,Chengdu Rongcheng,Shanghai Port,4,1,false,League,Round 23,FT90,false,Chengdu Rongcheng,
CSL,2025,2025-08-30,Yunnan Yukun,Changchun Yatai,1,1,false,League,Round 23,FT90,false,,
CSL,2025,2025-08-31,Wuhan Three Towns,Shanghai Shenhua,1,0,false,League,Round 23,FT90,false,Wuhan Three Towns,
CSL,2025,2025-08-31,Shenzhen Peng City,Meizhou Hakka,2,0,false,League,Round 23,FT90,false,Shenzhen Peng City,
CSL,2025,2025-08-31,Shandong Taishan,Beijing Guoan,6,0,false,League,Round 23,FT90,false,Shandong Taishan,
CSL,2025,2025-10-04,Dalian Yingbo,Qingdao West Coast,0,2,false,League,Round 23,FT90,false,Qingdao West Coast,
CSL,2025,2025-09-12,Shanghai Port,Yunnan Yukun,4,2,false,League,Round 24,FT90,false,Shanghai Port,
CSL,2025,2025-09-12,Chengdu Rongcheng,Changchun Yatai,1,0,false,League,Round 24,FT90,false,Chengdu Rongcheng,
CSL,2025,2025-09-12,Henan,Beijing Guoan,2,0,false,League,Round 24,FT90,false,Henan,
CSL,2025,2025-09-12,Shanghai Shenhua,Shandong Taishan,3,3,false,League,Round 24,FT90,false,,
CSL,2025,2025-09-13,Qingdao West Coast,Zhejiang Professional,0,2,false,League,Round 24,FT90,false,Zhejiang Professional,
CSL,2025,2025-09-14,Dalian Yingbo,Shenzhen Peng City,2,1,false,League,Round 24,FT90,false,Dalian Yingbo,
CSL,2025,2025-09-14,Tianjin Jinmen Tiger,Wuhan Three Towns,4,0,false,League,Round 24,FT90,false,Tianjin Jinmen Tiger,
CSL,2025,2025-10-04,Meizhou Hakka,Qingdao Hainiu,1,0,false,League,Round 24,FT90,false,Meizhou Hakka,
CSL,2025,2025-09-19,Wuhan Three Towns,Henan,2,5,false,League,Round 25,FT90,false,Henan,
CSL,2025,2025-09-19,Yunnan Yukun,Dalian Yingbo,1,1,false,League,Round 25,FT90,false,,
CSL,2025,2025-09-20,Changchun Yatai,Zhejiang Professional,3,3,false,League,Round 25,FT90,false,,
CSL,2025,2025-09-20,Meizhou Hakka,Qingdao West Coast,1,2,false,League,Round 25,FT90,false,Qingdao West Coast,
CSL,2025,2025-09-20,Qingdao Hainiu,Shandong Taishan,2,2,false,League,Round 25,FT90,false,,
CSL,2025,2025-09-21,Beijing Guoan,Shanghai Port,2,3,false,League,Round 25,FT90,false,Shanghai Port,
CSL,2025,2025-09-21,Tianjin Jinmen Tiger,Shenzhen Peng City,1,0,false,League,Round 25,FT90,false,Tianjin Jinmen Tiger,
CSL,2025,2025-09-21,Shanghai Shenhua,Chengdu Rongcheng,1,1,false,League,Round 25,FT90,false,,
CSL,2025,2025-09-26,Shanghai Shenhua,Meizhou Hakka,6,1,false,League,Round 26,FT90,false,Shanghai Shenhua,
CSL,2025,2025-09-26,Beijing Guoan,Dalian Yingbo,4,2,false,League,Round 26,FT90,false,Beijing Guoan,
CSL,2025,2025-09-26,Zhejiang Professional,Chengdu Rongcheng,3,3,false,League,Round 26,FT90,false,,
CSL,2025,2025-09-26,Shanghai Port,Wuhan Three Towns,3,2,false,League,Round 26,FT90,false,Shanghai Port,
CSL,2025,2025-09-27,Changchun Yatai,Qingdao Hainiu,2,2,false,League,Round 26,FT90,false,,
CSL,2025,2025-09-28,Tianjin Jinmen Tiger,Henan,1,0,false,League,Round 26,FT90,false,Tianjin Jinmen Tiger,
CSL,2025,2025-09-28,Shenzhen Peng City,Qingdao West Coast,1,2,false,League,Round 26,FT90,false,Qingdao West Coast,
CSL,2025,2025-10-04,Shandong Taishan,Yunnan Yukun,1,1,false,League,Round 26,FT90,false,,
CSL,2025,2025-10-17,Qingdao Hainiu,Shanghai Port,3,4,false,League,Round 27,FT90,false,Shanghai Port,
CSL,2025,2025-10-17,Chengdu Rongcheng,Meizhou Hakka,3,1,false,League,Round 27,FT90,false,Chengdu Rongcheng,
CSL,2025,2025-10-17,Qingdao West Coast,Shanghai Shenhua,1,2,false,League,Round 27,FT90,false,Shanghai Shenhua,
CSL,2025,2025-10-18,Zhejiang Professional,Shandong Taishan,2,2,false,League,Round 27,FT90,false,,
CSL,2025,2025-10-18,Yunnan Yukun,Tianjin Jinmen Tiger,2,0,false,League,Round 27,FT90,false,Yunnan Yukun,
CSL,2025,2025-10-18,Shenzhen Peng City,Beijing Guoan,2,1,false,League,Round 27,FT90,false,Shenzhen Peng City,
CSL,2025,2025-10-19,Dalian Yingbo,Wuhan Three Towns,0,0,false,League,Round 27,FT90,false,,
CSL,2025,2025-10-19,Henan,Changchun Yatai,2,0,false,League,Round 27,FT90,false,Henan,
CSL,2025,2025-10-24,Meizhou Hakka,Yunnan Yukun,1,4,false,League,Round 28,FT90,false,Yunnan Yukun,
CSL,2025,2025-10-24,Wuhan Three Towns,Shenzhen Peng City,1,2,false,League,Round 28,FT90,false,Shenzhen Peng City,
CSL,2025,2025-10-25,Tianjin Jinmen Tiger,Changchun Yatai,2,2,false,League,Round 28,FT90,false,,
CSL,2025,2025-10-25,Henan,Zhejiang Professional,2,2,false,League,Round 28,FT90,false,,
CSL,2025,2025-10-26,Shandong Taishan,Shanghai Port,3,1,false,League,Round 28,FT90,false,Shandong Taishan,
CSL,2025,2025-10-26,Qingdao West Coast,Chengdu Rongcheng,2,2,false,League,Round 28,FT90,false,,
CSL,2025,2025-10-26,Beijing Guoan,Qingdao Hainiu,2,4,false,League,Round 28,FT90,false,Qingdao Hainiu,
CSL,2025,2025-10-26,Shanghai Shenhua,Dalian Yingbo,2,2,false,League,Round 28,FT90,false,,
CSL,2025,2025-10-31,Shanghai Port,Zhejiang Professional,3,0,false,League,Round 29,FT90,false,Shanghai Port,
